#	u	v	w	ant1	ant2
2516	-33.23497175890952	503.05889630971365	-66.8368309210357	21	17
2517	140.75163547322154	458.8434199029567	164.9302793022095	21	18
2518	-177.51184050738811	193.98594721688255	-243.26126262140104	21	19
2519	110.19333913177252	131.78068528706405	139.50318203547914	21	20
2520	-126.23541758023202	-51.852672119494855	-164.34031858273846	21	22
2521	-246.68949417211115	-14.80450616796233	-325.1057613799492	21	23
2522	-340.5321475742385	104.73339065782446	-454.49384983469224	21	24
2523	115.97281806264073	-8.90206184793621	153.54513748571247	21	25
2524	-29.357082800008357	-140.8932729620474	-32.35136678369819	21	26
2525	-185.65583471767604	-168.58826208854356	-237.49812589582655	21	27
2526	-325.89448743965477	-87.20237432528859	-426.41638866480685	21	28
2527	-425.8262845352292	89.19680420834183	-566.4417177048757	21	29
2528	108.41651013214141	-185.88954430973985	151.62496979458237	21	30
2529	-78.95453173853457	-307.8682427531288	-90.25098817868533	21	31
2530	-268.7176995165646	-296.67611478467177	-341.36871288370736	21	32
2531	-428.0604862878099	-154.24761069966715	-558.3035674088205	21	33
2532	-529.4231179552153	94.78220725326514	-703.5335045713196	21	34
2533	81.18690622597933	-404.22773294198714	125.59849855474445	21	35
2534	-155.43582035787404	-501.427519328696	-182.45487945931183	21	36
2535	-381.2205648710951	-431.9894192079805	-483.80473507547566	21	37
2536	-557.130124932155	-207.9114823938882	-726.3452305129341	21	38
2537	-652.7400411562994	132.04852111159101	-868.1272768838173	21	39
2538	26.176436536945403	-668.3284852116444	64.95202562447912	21	40
2539	-266.7943897806108	-720.2541087452078	-319.5877892001183	21	41
2540	-529.678511490114	-567.6866472552758	-673.7288807868605	21	42
2541	-717.0056225918233	-237.0186937389957	-936.2116902336443	21	43
2542	-796.3761803600937	214.5569402330156	-1061.6395419626788	21	44
2543	-66.75903798360378	-981.3271296888173	-43.580516898842575	21	45
2544	-422.47166594769806	-960.3447768533462	-514.313518999196	21	46
2545	-721.1620192127302	-693.3584626780952	-920.9650481355064	21	47
2546	-911.1818132987246	-226.53130795481462	-1193.2146560218143	21	48
2547	-959.6548852762207	359.3849207484843	-1283.96560644022	21	49
2548	-210.0759179200977	-1344.1554921980398	-216.42623369478645	21	50
2549	-633.3193910103291	-1213.9839254185422	-781.3338863934046	21	51
2550	-963.0767585970461	-793.9308361849183	-1235.9978026008234	21	52
2551	-1142.305507266894	-156.65961633979066	-1501.7673939638694	21	53
2552	-1140.003133714199	587.6096798114038	-1532.6838461398702	21	54
2553	-418.7572150211781	-1754.3435192223437	-473.51430502146445	21	55
2554	-911.5424339622259	-1468.3467186512376	-1137.379563342594	21	56
2555	-1262.7097982661799	-848.4774274549253	-1629.4295242197113	21	57
2556	-1411.5063202446327	-1.9667820835221619	-1864.5442289665925	21	58
2557	-1332.1827796464786	924.7614346669183	-1802.06407903165	21	59
2558	-1105.572463476099	-2679.848922461548	-1339.1822633602046	21	60
2559	-1723.7643192838877	-1892.3752726864298	-2191.539325654206	21	61
2560	-2059.77798029501	-697.7205559230929	-2689.751221113207	21	62
2561	-2055.458704289049	697.4324727528701	-2747.6392339322324	21	63
2562	-1711.5545722078532	2051.7876570195294	-2355.2569120075577	21	64
2563	-3148.801790010184	-3951.2778273611198	-3983.4479354874666	21	65
2564	-3778.8362406203523	-1711.5391505246685	-4917.446864433435	21	66
2565	-3770.731005436741	903.8065244097406	-5025.737416332453	21	67
2566	-3125.8945532971993	3442.3376686491965	-4289.819976237324	21	68
2567	-1956.0442360471934	5465.281573125818	-2837.3838020286657	21	69
2568	-6998.678621134721	-3610.561999087743	-9096.250817003769	21	70
2569	-6983.448013661429	1292.4610549342856	-9298.462903232878	21	71
2570	-5774.023926512338	6050.309812070793	-7917.572430082455	21	72
2571	-3580.2706222459674	9840.852473480229	-5193.867361044688	21	73
2572	-782.4708996694535	12010.11398299363	-1599.533726681083	21	74
2573	-12996.834707944654	2027.4019266564346	-17316.434206037415	21	75
2574	-10727.324720156379	10943.938368072084	-14722.906565742951	21	76
2575	-6612.007421405986	18044.300315369117	-9613.304653706262	21	77
2576	-1365.8283526860178	22105.842251620124	-2875.454814694589	21	78
2577	4102.190360916778	22431.141708949086	4325.168580081427	21	79
