#	u	v	w	ant1	ant2	distance	region	sector	flag
10832	231078.70537635125	409572.7013213315	248776.02502586786	77	100	3.888969634137158E11	0	0	false
10833	-231078.70537635125	-409572.7013213315	-248776.02502586786	100	77	3.888969634137158E11	0	2	false
10834	244441.83726086188	407482.275208046	266660.4320069748	80	100	3.918354210209173E11	0	0	false
10835	-244441.83726086188	-407482.275208046	-266660.4320069748	100	80	3.918354210209173E11	0	2	false
10836	-626779.4976643203	-25659.891613258456	-712829.6938773238	106	90	3.94169398767546E11	0	2	false
10837	626779.4976643203	25659.891613258456	712829.6938773238	90	106	3.94169398767546E11	0	0	false
10840	-603131.8512374749	-133337.40809822077	-674244.9921289355	106	84	3.9932575877384656E11	0	2	false
10841	603131.8512374749	133337.40809822077	674244.9921289355	84	106	3.9932575877384656E11	0	0	false
10842	-228046.96857719123	-417776.1491632204	-244356.58773320628	100	73	4.0107924149654535E11	0	2	false
10843	228046.96857719123	417776.1491632204	244356.58773320628	73	100	4.0107924149654535E11	0	0	false
10844	235194.02267510165	416673.06326862855	253885.62693790457	76	100	4.025491116094214E11	0	0	false
10845	-235194.02267510165	-416673.06326862855	-253885.62693790457	100	76	4.025491116094214E11	0	2	false
10846	-624046.2450635815	-92015.88641360647	-704270.1025646224	106	86	4.0636756268291907E11	0	2	false
10847	624046.2450635815	92015.88641360647	704270.1025646224	86	106	4.0636756268291907E11	0	0	false
10848	-612016.4015713371	-126850.88072582247	-686264.6287473028	106	83	4.0674636767416187E11	0	2	false
10849	612016.4015713371	126850.88072582247	686264.6287473028	83	106	4.0674636767416187E11	0	0	false
10852	-230240.7218814576	-421566.69182462984	-247080.29280224408	100	72	4.084477413244196E11	0	2	false
10853	230240.7218814576	421566.69182462984	247080.29280224408	72	100	4.084477413244196E11	0	0	false
10854	-462696.19579708297	-313998.4469833075	-515966.53616683284	105	83	4.1127781902095044E11	0	2	false
10855	462696.19579708297	313998.4469833075	515966.53616683284	83	105	4.1127781902095044E11	0	0	false
10856	-453811.6454632208	-320484.97435570584	-503946.8995484655	105	84	4.113662471335909E11	0	2	false
10857	453811.6454632208	320484.97435570584	503946.8995484655	84	105	4.113662471335909E11	0	0	false
10858	-227592.59250824247	-424174.66396805143	-243452.5403483989	100	68	4.116466792694417E11	0	2	false
10859	227592.59250824247	424174.66396805143	243452.5403483989	68	100	4.116466792694417E11	0	0	false
