#	x	y	z
44	-2593911.486476059	5077880.459164304	-2841899.759450513
45	-2595476.9806516846	5077150.842021927	-2841774.018155429
46	-2595129.285389796	5077506.554649891	-2841455.996421491
47	-2594652.9515027264	5077805.245003156	-2841357.238200896
48	-2594130.345312068	5077995.264797242	-2841494.825303731
49	-2593651.8693611044	5078043.73786922	-2841844.9600298144
50	-2595611.318668776	5077294.158901864	-2841395.2393814465
51	-2595119.8234392214	5077717.402374954	-2841087.8345470666
52	-2594501.305113055	5078047.159742541	-2841063.360996611
53	-2593862.7588317613	5078226.3884912105	-2841326.0523173325
54	-2593314.61973244	5078224.086117658	-2841830.468950686
55	-2595719.5766856493	5077502.840198965	-2840923.403927379
56	-2595047.922782615	5077995.625417906	-2840656.2105785073
57	-2594261.677139342	5078346.79278221	-2840746.5924937427
58	-2593496.85251957	5078495.589304188	-2841178.914709348
59	-2592885.7368508973	5078416.26576359	-2841878.390653438
60	-2595761.8881487073	5078189.65544742	-2839656.8530971264
61	-2594602.3527322053	5078807.8473032275	-2839610.9735961477
62	-2593405.3152710586	5079143.860964239	-2840103.4330378007
63	-2592377.860097275	5079139.541688233	-2841049.0221987567
64	-2591697.6425629957	5078795.6375561515	-2842284.1521343375
65	-2594791.1459611384	5080232.884773954	-2836888.0389086553
66	-2592546.974578383	5080862.919224564	-2837811.3363388535
67	-2590621.0729329037	5080854.81398938	-2839584.0920171603
68	-2589346.4325588434	5080209.977537241	-2841899.47681579
69	-2588943.0226740516	5079040.127219991	-2844356.941636629
70	-2590934.9259001184	5084082.761605078	-2833513.6637928947
71	-2587324.979512895	5084067.530997605	-2836837.639105297
72	-2584937.1094105043	5082858.106910456	-2841178.383242969
73	-2584182.7413145136	5080664.35360619	-2845784.651987497
74	-2585190.419477675	5077866.553883613	-2849860.1291977465
75	-2581135.735959157	5090080.917691888	-2831687.758899891
76	-2576664.693558382	5087811.4077041	-2839826.6032639598
77	-2575257.013637734	5083696.09040535	-2848460.3515069373
78	-2577149.4491043193	5078449.91133663	-2856096.6746639158
79	-2582011.0372833423	5072981.892623027	-2861418.305747326
80	-2561132.6737036197	5097059.22228986	-2837292.32053337
81	-2558516.3760280875	5089333.97005634	-2853474.1447622525
82	-2562076.266598316	5079493.842330438	-2867777.6255945647
83	-2571183.6138976347	5069247.009783803	-2877740.533373758
84	-2584269.4479492554	5060362.45944994	-2881653.032442629
85	-2527102.5824249205	5099744.09141823	-2862866.3503464744
86	-2533819.7605621684	5081276.853276047	-2889640.8014398175
87	-2550871.770325498	5062078.991429819	-2908272.768479828
88	-2575330.624351133	5045460.6308156	-2915585.738435598
89	-2603040.6249289745	5034258.500422944	-2910337.069119089
90	-2480846.4416050664	5084010.105876786	-2930509.030274126
91	-2512741.219786327	5048056.295973561	-2965282.4814962265
92	-2558341.8568608076	5017029.097465098	-2978917.081528545
93	-2610022.7898052274	4996166.226344954	-2969132.040753217
94	-2659119.933026735	4988932.118428413	-2937563.3609325397
95	-2441070.3799296636	5019714.1914784955	-3071365.4676868794
96	-2525676.682771634	4961981.705701382	-3096665.2783903647
97	-2621637.403026119	4923355.169830081	-3078511.360830406
98	-2713312.2927256986	4910000.841191282	-3019845.8804456433
99	-2785211.117146343	4923992.387185836	-2930279.6801432376
100	-2461556.5934369536	4852617.385028998	-3313983.2002925687
101	-2638226.995159673	4781940.215590488	-3280616.8774377108
102	-2808850.6831538375	4757688.497446067	-3172443.69548391
103	-2945119.63625532	4783109.3918711	-3006289.386193187
104	-3021865.1134444876	4854593.977811364	-2809072.7200883874
105	-2713996.619342595	4606550.81398672	-3464614.401106601
106	-2966748.868612606	4457230.608212465	-3452700.0240101595
107	-3227486.0787834725	4501891.020362405	-3147372.2137744096
108	-3382257.535385911	4628605.869032587	-2779565.195040821
109	-3393181.1842868314	4823199.814603176	-2410955.4120749966
110	-3695572.6056122505	3914763.346486009	-3406906.523175818
111	-3953180.952879958	4051642.698801968	-2923387.212640812
112	-3970393.1961109494	4345901.366076291	-2436957.1569094346
113	-4361353.0702191265	3286529.6852367264	-3281305.079529787
114	-4345441.177683529	2585467.3534778524	-3875840.623063933
115	-5070184.157992347	2832359.408161365	-2619277.3406119547
116	-4683620.269777491	3529376.5038442044	-2489346.0311177876
117	-4375218.757715273	732171.8274697231	-4572857.557063863
118	-5075412.622318319	466378.09052453586	-3822606.3346741023
119	-3929507.414217202	2520774.420452824	-4335240.339681615
